ID,Date,Timestamp,Elog ID,Meter ID,Parameter ID,Elog Name,Meter Name,Parameter,Value,Unit,From
3400947,"04/02/2023, 2:30:00 pm",1675492200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,268,kW,METER
3400948,"04/02/2023, 3:00:00 pm",1675494000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,244,kW,METER
3400949,"04/02/2023, 3:30:00 pm",1675495800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,252,kW,METER
3400950,"04/02/2023, 4:00:00 pm",1675497600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,216,kW,METER
3400951,"04/02/2023, 4:30:00 pm",1675499400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,200,kW,METER
3400952,"04/02/2023, 5:00:00 pm",1675501200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,200,kW,METER
3400953,"04/02/2023, 5:30:00 pm",1675503000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,172,kW,METER
3400954,"04/02/2023, 6:00:00 pm",1675504800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,172,kW,METER
3400955,"04/02/2023, 6:30:00 pm",1675506600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,156,kW,METER
3400956,"04/02/2023, 7:00:00 pm",1675508400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,164,kW,METER
3400957,"04/02/2023, 7:30:00 pm",1675510200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,184,kW,METER
3400958,"04/02/2023, 8:00:00 pm",1675512000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,192,kW,METER
3400959,"04/02/2023, 8:30:00 pm",1675513800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,176,kW,METER
3400960,"04/02/2023, 9:00:00 pm",1675515600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,144,kW,METER
3400961,"04/02/2023, 9:30:00 pm",1675517400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,144,kW,METER
3400962,"04/02/2023, 10:00:00 pm",1675519200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,140,kW,METER
3400963,"04/02/2023, 10:30:00 pm",1675521000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,120,kW,METER
3400964,"04/02/2023, 11:00:00 pm",1675522800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,120,kW,METER
3400965,"04/02/2023, 11:30:00 pm",1675524600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,116,kW,METER
